F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,Target
-165.74,47.64,13.71,106.94,Very low,49.72,11319,112.68,2.16,-320.79,-52.05,5,-9.24,-655.11,1790.58,-234.9,830.97,10366.74,-44.4,-1370.89,Rest,-52.8,51.64,-302.58,112.5,-25.98,-681.41,6,-511.68,-641.87,-44030.04,91.39,304.72,44.12,-2516.68,-164.55,-44.74
-262.1,32.85,8.82,-30.39,Low,58.95,15588.56,270.94,8.76,-287.19,-82.5,4,-37.95,-2608.98,2390.92,-232.81,-1574.52,14182.53,-39.44,-1302.98,UK,101.13,52.48,-153.72,55.4,-38.14,-3334.49,8,-2594.34,-727.25,-27321.39,145.34,699.06,39.3,-2829.48,-309.3,366.28
-281.9,31.8,10.41,16.06,Low,21.68,7508.08,127.08,43.2,-158.37,-83.49,5,-18.42,-1694.7,2836.76,-136.25,-1814.43,16884.96,-45.08,-1226.26,UK,222.21,43.3,76.21,127.54,-26.24,295.77,8,-1934.16,-986.85,-43629.78,100.12,190.96,42.84,-2394.2,-406.56,-87.97
-240.32,47.19,10.5,46.72,Medium,25.06,26391.56,83.38,95.72,-437.16,-73.26,10,-33.75,-937.11,2157.88,-264.37,-3646.5,-5283.45,-44.2,-1459.67,Europe,205.17,52.86,-373.1,96.99,-34.58,2517.03,8,-1575.42,-1564.95,-25186.8,174.59,705.96,27.6,-3285.44,-342.81,-288.28
-215.14,22.38,2.25,-26.88,Medium,45.02,10586.52,253.58,0.08,-375.72,-62.16,7,-23.28,-2448.72,2173.3,-154.7,1438.8,-3388.26,-50.94,-1019.68,USA,-26.76,41.02,-201.68,59.21,-19.7,382.08,6,-482.37,-1684.2,-40300.56,87.44,636.34,41.8,-1309.68,-322.92,34.96
-320.92,47.52,15.03,-23.92,Very low,47.18,12871.56,222.56,0.12,-408.18,-75.78,3,-24.36,-4144.83,2173.7,-315.35,4832.73,-7220.88,-42.96,-1025.71,Rest,105.06,45.52,2.17,139.1,-19.26,-4832.24,10,320.28,-1361.47,-39696.63,128.42,904.06,49.18,-2421.62,-215.82,-104.45
-170.82,52.26,20.13,51.64,Very high,21.34,12580.86,72.2,1.2,-423.45,-74.37,4,-20.76,-2244.93,332.08,-181.31,-4306.86,-10785.42,-39.18,-1612.88,USA,107.67,44.3,-719.69,80.46,-25.1,1942.39,14,-863.13,-1866.81,-34447.17,82.61,729.32,39.2,-2640.58,-279.18,190.54
-249.08,53.67,13.62,7.28,Very high,22.49,6785.94,162.42,0.56,-313.02,-63.33,3,-15.51,-3396.06,2670.6,-254.26,7161.36,3045.24,-47.66,-1612.33,Rest,67.53,51.94,26.84,111.74,-26.48,-6519.39,12,-2356.29,-1041.71,-46701.9,125.1,-300.76,39.68,-2158,-248.61,178.53
-249.2,55.32,2.25,42,High,2.56,494.08,139.3,3.3,-323.49,-79.5,5,-15,-2421.69,2855.76,-226.98,-19478.76,10250.07,-46,-1110.1,Rest,372,46.32,-319.83,116.59,-37.08,3712.55,6,-1749.78,-804.75,-52356.27,167.11,670.32,31.46,-3062.3,-108.63,-71.51
-134.18,53.28,14.52,11.36,High,16.06,17738,212.22,4.22,-351,-66.42,2,-16.59,-1520.25,3309.22,-232.61,5885.73,9145.65,-45.88,-1901.3,UK,28.08,43.6,-305.97,90.46,-26,-2448.75,4,-1033.68,-926.67,-27324.42,137.52,181.47,37.82,-2595.26,-220.35,1776.38
-144.54,43.44,5.1,1.43,High,60.73,20224.26,138.06,1.04,-292.56,-74.31,7,-24.12,-1981.44,1950.84,-212.65,9839.4,5925.48,-41.42,-1631.4,UK,255.45,40.16,-225.72,64.73,-25.66,-23.25,14,-483,-1206.56,-35790.45,144.15,828.28,34.08,-2043.58,-263.43,187.64
-241.86,-7.41,7.56,-8.23,Low,39.21,13837.14,143.3,1.46,-382.89,-79.62,5,-34.35,-2509.86,1882.42,-177.59,-9247.02,8186.1,-41.22,-1306.69,USA,452.61,49.74,-156.56,49.88,-24.44,-2071.3,6,-1805.52,-1283.19,-36650.88,106.09,436.76,43.78,-2363.64,-159.45,131.39
-268.64,43.38,13.47,2.39,Very low,19.33,10833.08,74.88,10.08,-495.57,-60.33,9,-35.37,-2475.69,2223.42,-257.34,-21597.87,-769.68,-36.08,-990.29,Europe,155.88,40.14,-645.81,108.5,-24.68,-1639.51,8,448.65,-830.32,-32906.04,135.21,283.04,39.56,-2530.7,-248.76,-359.93
-208.14,37.59,15.36,48.99,Very high,38.9,14247.94,105.7,0.06,-963.27,-85.32,7,-30.9,-3547.92,3161.6,-264.59,4142.49,6086.46,-42.12,-1111.14,Rest,224.1,46.46,275.9,45.01,-20.78,-3587.17,2,-823.83,-1116.77,-38382.3,11.39,-67.35,40.96,-1873.74,-227.13,2274.28
-332.3,45.51,5.88,-29.07,Very high,14.96,13483.94,293.5,0.2,-386.7,-89.76,4,-18.63,-996.84,2846.94,-280.25,-6871.2,15232.77,-40.82,-1171.74,Rest,117.87,36.98,123.54,126.21,-39.32,-2008.8,6,-1287.96,-1319.64,-46816.59,152.2,577.58,48,-2554.74,-313.98,1225.13
-303.92,52.23,5.4,-31.37,Low,8.98,19647.36,269.46,4.84,-354.12,-66.54,5,-23.73,-3128.1,2502.7,-247.04,-13489.47,10326.84,-40.36,-1838.51,USA,23.34,38.78,-728.58,76.5,-26.64,-286.69,4,-1152.9,-1118.38,-39435.33,195.57,1072.39,21.94,-2626.88,-421.41,273.91
-134.86,43.59,9.15,7.63,Very high,0.28,18790.02,109.38,0.14,-336,-44.28,6,-30.06,-1832.01,2235.14,-186.85,2040.09,-838.32,-39.12,-1191.49,USA,149.64,41.9,-319.47,56.93,-26.54,-6530.77,14,-2661.78,-911.33,-17270.37,140.44,371.35,36.96,-2082.16,-288.72,178.67
-204.68,52.47,11.58,21.34,Very low,60.95,12973.18,165.72,136.04,-331.44,-97.86,0,-25.5,-2552.13,2916.16,-262.8,4271.13,-439.14,-41.32,-678.67,USA,181.32,45.9,112.49,156.15,-38.74,-835.36,12,-2646.48,-1377.18,-40837.05,87.58,688.44,36.7,-3039.98,-263.46,250.62
-244.44,37.65,2.22,14.98,Medium,33.77,11321.44,109.84,39.7,-412.71,-76.89,2,-11.58,-2394.24,2296.78,-250.88,-22607.43,10093.71,-50.32,-1385.96,UK,257.34,51.48,-402.28,140.19,-10.26,-1954.76,2,-1461.48,-1224.26,-30905.58,113.29,453.63,36.32,-1686.82,-210.6,1472.83
-146.66,32.97,12.39,-34.5,Very high,29.16,12331.12,310.2,0,-289.62,-59.79,4,-24.18,-2073.24,764.04,-285.15,-9775.47,5338.53,-53.5,-702.55,USA,190.02,61.02,-10.68,100.1,-13.96,-5068.05,4,-1915.14,-1393.11,-29907.36,141.98,-269.42,37.12,-1836.6,-374.43,-108.53
-227.06,42.63,11.7,33.85,High,24.61,12803.86,126.58,0.06,-512.34,-78.15,2,-17.49,-1989.03,2116.38,-308.53,-4621.68,-1814.94,-62.9,-1393.36,USA,70.65,41.8,492.22,92.47,-22.86,-3598.28,8,250.65,-1347.51,-35462.61,204.15,623.52,46.16,-3068.94,-386.01,-297.3
-285.38,43.23,26.4,25.49,Very high,-9.47,12907.7,191.6,0.46,-359.85,-77.67,4,-25.5,-3096.93,2211.06,-232.42,-9972.36,-1036.17,-36.54,-978.74,Europe,135.27,38.78,185.89,47.57,-17.76,-5135.71,6,-1138.23,-1613.04,-25101.09,154.95,889.31,33.28,-1595.56,-96.06,1874.53
-193.44,53.25,3.27,49.52,Very low,-21.65,2106.66,240.78,0.4,-349.65,-70.62,6,-31.92,-1858.35,1784.44,-211.74,-26508.93,12795.51,-37.82,-1092.82,Rest,103.89,48.94,-523.83,110.44,-32.44,-6229.8,8,-1677.6,-1200.33,-27269.16,124.89,-62.17,46.78,-1934.84,-228.99,-117.48
-293.16,56.46,9.45,16.67,Low,10.77,11039.02,211.96,0.78,-319.8,-94.35,7,-19.53,-2004.99,2716.82,-244.66,1549.47,4083.09,-49.02,-1208.96,Rest,46.32,42.26,-267.14,103.09,-40.6,-2521.87,4,-1575.18,-541.3,-35303.85,91.77,-306.06,24.52,-1778.36,-231.48,-17.76
-278.58,61.59,10.35,-2.99,Low,-37.1,21277.7,201.82,141.58,-393.18,-81.75,7,-26.4,-2850.27,2577.48,-236.25,8050.86,19735.05,-52.04,-621.13,Rest,282.51,60.28,-118.86,109.88,-22.62,-1860.64,12,-1621.98,-743.48,-26619.87,118.51,425.17,45.74,-1724.56,-268.14,1.09
-266.96,92.55,12.48,55.43,High,49.6,-2774.4,173.12,51.8,-375.42,-67.23,6,-6.57,-3203.88,2699.66,-279.24,-3.3,19034.82,-43.4,-1192.75,USA,59.97,37.72,-504.68,162.9,-18.32,2168.76,2,-3176.52,-1195.67,-55697.91,104.44,85.91,40.14,-2075.54,-168.78,1012.31
-325.82,42.15,3.21,28.78,Very low,26.93,11174.4,184.48,1.16,-392.85,-81.45,4,-24,-1858.08,1913.52,-194.07,-3270.81,3751.14,-42.76,-1350.78,USA,203.52,45.06,-212.14,46.06,-23.6,476.93,0,-1061.19,-1377.5,-46914.27,133.21,84.85,37.12,-1208.7,-252.39,760.96
-207.42,69.42,16.2,6.22,Very high,16.29,10048.56,228.7,686.64,-212.28,-69.84,7,-32.67,-1715.91,2493.5,-234.32,-13362.93,-4371.48,-63.5,-1561.6,UK,139.5,53.16,344.67,101.96,-25.14,-4841.81,2,-3177.63,-892.89,-33323.85,127.95,296.44,45.96,-1863.9,-411.54,-215.51
-206.5,52.53,11.82,-14.16,Very low,-6.9,534.02,161.14,5.1,-315.66,-75.36,1,-1.35,-13.14,2532.2,-124.84,7763.34,-2106.63,-54.44,-1331.7,Europe,139.71,47.5,70.14,119.41,-20.3,-2863.26,2,-2019.57,-1637.8,-51583.23,128.13,137.71,31.8,-1238.36,-116.19,899.87
-348.12,57.63,16.11,45.25,Very high,32.4,10262.36,57.02,27.78,-288.03,-90.18,6,-16.26,-1357.86,2616.54,-336.94,-19792.83,-4780.68,-40.4,-1056.46,USA,-142.29,37.24,-90.41,83.57,-24.12,-4722.63,8,-1503.72,-1113.58,-30655.29,125.47,1181.54,37.84,-2087.96,-178.02,651.13
-197.7,55.17,16.32,29.63,Very low,82.67,9164.14,205.86,0.56,51.45,-83.88,6,-17.67,-988.62,2580.82,-237.17,-8171.04,-3539.52,-37,-966.13,Rest,146.82,46.1,152.45,52.91,-23.38,-3176.7,6,-878.94,-990.67,-31909.38,116.24,-41.3,63.7,-1667.46,-218.52,494.69
-292.78,50.94,9.9,42.89,Very high,109.68,8419.76,166.58,0.06,-369.15,-66,4,-29.97,-2436.45,773.2,-243.41,-145.35,-759.6,-50.5,-989.93,USA,115.32,49.06,506.61,102,-25.92,3403.28,10,-1449.93,-1267.27,-33252.9,165.58,297.61,45.3,-1874.52,-274.98,2.18
-92.36,43.05,11.37,18.82,Very high,32.2,22373.92,192.66,0.18,-625.62,-65.76,6,-22.02,-554.58,2124.32,-239.93,3272.4,14859.09,-44.62,-1174.16,UK,177.51,48.72,186.14,48.95,-29.72,-4975.32,6,-1395.72,-824.91,-45368.19,79.84,360.58,54.94,-2526.48,-235.8,197.81
-126.18,91.53,7.98,51.83,High,43.02,13511.32,188.06,0.36,-363.12,-82.38,4,-38.7,-2043.09,-475.9,-228.11,9864.3,11440.56,-41.86,-1164.7,Rest,46.74,45.52,399.1,103.72,-33.8,-7234.78,16,-2258.01,-1053.76,-15776.49,164.58,107.44,43.1,-2498.38,-341.37,-36.81
-291.84,63.33,13.8,-12.7,High,78.69,5089.1,163.66,29.3,-383.79,-73.2,3,-34.68,-3605.31,1727,-231.33,-3359.82,13607.82,-40.04,-1309.56,USA,71.16,58.38,-588.26,88.27,-30.88,-7981.96,16,-1781.85,-1209.04,-47889.12,183.55,445.34,43.72,-1428.52,-275.49,649.41
-181.7,59.1,5.97,-21.5,Low,21.21,10218.64,127.32,1172.68,-505.02,-75.18,1,-26.04,-2777.34,2815.3,-256.49,1293.3,10654.71,-42.78,-1185.24,Europe,152.58,41.58,14.49,100.69,-24.1,1151.58,8,-2540.73,-1302.03,-14780.07,145.77,548.44,33.64,-2410.16,-204.15,1632.33
-155.74,61.62,8.37,6.06,Very high,25.58,10847.52,293.84,0.36,-149.28,-69.48,4,-11.46,-2562.63,2129.38,-266.47,6443.49,-9081.63,-41.64,-1167.24,USA,95.88,41.4,-257.87,117.43,-28.8,-4533.23,4,317.76,-1003.39,-49080,117.59,557.61,19.38,-2799.38,-141.09,630.78
-201.5,38.04,25.23,10.4,Medium,25.42,4620.8,253.94,0.06,-377.13,-68.88,1,-19.05,-4800,2270.46,-251.15,1624.23,9444.39,-38.44,-1554.11,Rest,209.16,41.64,26.11,126.57,-27.18,-2072.12,8,-1563.6,-1214.12,-44121.36,211.91,387.58,47.06,-1665.66,-201.21,2179.99
-199.62,76.38,20.58,9.61,Very high,-36.45,11393.26,176.96,9166.74,-587.76,-81.63,2,-9.84,-4517.49,1718.58,-182.94,-16190.76,-4524.75,-37.52,-1039.11,USA,71.64,52.32,-587.76,77.05,-25.14,2193.07,10,-1748.55,-1029.79,-22807.95,88.2,560.17,16.2,-780.14,-152.88,2471.79
-269.96,49.86,2.25,26.6,Medium,31.31,13534.56,165.24,1901.98,-304.98,-101.19,6,-33.06,-1634.16,1374.8,-235.38,7397.34,19112.52,-46.78,-1068.24,Europe,-8.04,55,-499.29,104.9,-21.4,-5812.68,12,208.98,-999.04,-39154.08,167.8,206.15,30.74,-1324.12,-179.43,1475.27
-211.28,42,0.93,7.25,Medium,48.18,13397.86,89.02,4,-412.26,-65.61,6,-24.45,-3027.12,1919.78,-209.94,12674.67,6532.05,-37.16,-1257.85,Rest,-7.38,41.44,-213.73,118.76,-19.86,1349.6,6,-56.43,-1435.46,-21886.5,115.35,512.45,29.62,-2520.86,-235.5,2988.49
-180.84,49.5,32.22,-24.55,Very high,-35.77,14823.9,81.78,0.22,-459.63,-74.31,1,-25.95,-3920.01,2053.28,-235.01,5784.9,15116.76,-37.12,-960.16,Europe,-75.3,48.68,-242.81,76.06,-32,-6677.68,10,-623.1,-1267.89,-16632.72,112.88,571.33,14.68,-2437.28,-247.11,1362.07
-216.12,25.35,2.25,14.99,Very high,-10.78,2496.7,126.52,1.92,-374.79,-79.2,3,-22.14,-775.32,2184.44,-323.58,-5073.48,-11602.5,-35.12,-1625.06,UK,149.79,39.24,34.22,120.32,-23.38,-1810.71,8,-1176.69,-599.88,-32349.3,184.26,208.25,39.94,-1671.16,-241.8,2816.1
-184.14,58.23,11.16,-16.27,Very high,69.5,4767.64,202.06,119.58,-335.52,-94.08,3,-9.3,-3676.35,1880.66,-231.03,-6684.27,-6990.18,-44.34,-1765.18,Europe,-135,58.74,-121.29,91.52,-35.68,-9467.75,0,-2784.48,-992.5,-38366.22,161.19,533.52,37.78,-1933.46,-261.63,2608.82
-240.82,36.42,14.97,-12.52,Medium,14.93,15887.28,111.26,0.9,-328.95,-62.52,5,-26.49,-816.66,1997.14,-230.25,-18575.07,8605.77,-38.72,-1118.57,UK,131.58,35.12,-748.21,96.39,-22.86,-4721.33,8,-27.75,-1521.58,-42302.76,169.87,298.05,34.9,-1426.4,-285.81,906.68
-26.02,23.49,21.18,-20.43,High,64.6,18962.14,183.88,0.6,-561.48,-76.98,5,-29.67,-2308.32,3253.36,-171.25,-1399.35,15411.87,-37.54,-990.6,USA,-65.97,36.34,-132.82,53.77,-25.5,-114.1,8,-229.65,-1121.49,-38690.22,140.2,289.13,44.76,-2526.9,-244.05,367.63
-239.58,60.81,6.6,26.37,Very low,32.47,19932.64,128.94,361.24,-462.03,-70.5,6,-20.7,-2238.63,2424.42,-223.06,503.85,4673.82,-42.02,-1324.79,USA,197.34,43.9,-51.37,89.71,-29.24,881.98,8,-319.77,-1387.72,-31467.24,129.31,291.29,38.94,-1785.88,-156.27,543.04
-244.58,47.55,19.95,-9.03,High,93.69,8950.16,239.62,97.38,-505.17,-76.5,3,-25.86,-1045.74,1541.44,-239.98,2495.31,2871.72,-42.66,-1480.28,USA,162.84,55.08,-414.89,152.67,-28.72,-894.2,8,-1653.36,-1577.38,-26678.37,132.13,6.12,33,-2051.04,-224.55,926.98
-215.4,49.89,5.76,-16.32,Medium,31.39,11752.66,163.56,15.64,-369.18,-65.04,3,-31.65,-2659.59,1353.08,-253.13,11000.07,3998.4,-43.92,-1209.2,Europe,123.81,53.08,47.97,114.12,-27.52,-1838.15,12,-2056.17,-1449.82,-45085.08,192.66,657.58,38.98,-782.1,-298.35,1840.37
-233.96,57.93,29.28,-24.42,Very high,56.91,4040.12,254.32,2.18,-443.76,-63.45,6,-29.07,-2560.68,1003.62,-233.85,-7866.81,6871.71,-62.66,-1085.45,UK,186.57,48.48,-547.44,149.19,-22.86,-655.7,10,-2336.91,-1418.49,-29664.3,118.89,601.88,38.82,-1657.82,-392.79,-1418.16
-172.66,55.41,6.12,34.54,Medium,35.86,6180.28,229.14,0.8,-402.69,-62.16,8,-15.81,-4170.99,614.5,-230.98,-9368.91,6230.28,-42.88,-1329.67,UK,132.81,65.62,216.62,107.54,-31.1,-5.41,4,-1026.87,-1573.27,-31179.99,183.37,-263.39,44.76,-1434.78,-270.09,589.02
-181.74,49.8,3.93,9.1,Very high,-30.15,11999.48,93.34,2.8,-273.75,-82.8,4,-25.62,-3065.88,2989.46,-251.88,3424.02,6696.63,-55.5,-1001.1,USA,178.65,46.9,-494.05,40.45,-23.22,-1438.02,0,-412.92,-1053.3,-35173.29,179.17,795.67,48.18,-2231.8,-318.72,511.99
-238.04,46.41,3.99,-2.04,Low,42.57,19131.58,247.48,81.82,-358.02,-75.87,3,-19.11,-1132.02,2063.9,-228.7,13358.25,1371.18,-38.98,-923.92,Rest,212.01,42.96,71.31,96.64,-34.14,-371.35,4,-372.33,-1066.63,-34020.12,125.24,-192.33,45.58,-2763.2,-171.72,3409.01
-211,36.36,2.82,15.2,Medium,32.63,10240.34,232.34,89.76,-295.35,-70.77,3,-27.57,-2153.88,2295.74,-189.6,4610.67,-2762.16,-39.16,-943.3,Europe,214.29,41.46,-69.29,96.1,-37.7,-5191.95,8,-411.03,-1668.24,-31454.07,130.87,458.77,35.34,-1547.32,-390.66,2276.1
-272.72,63.39,29.04,50.32,Very high,18.84,9470.98,182.38,0.2,-774.48,-76.38,7,-23.88,-2023.5,1786.88,-199.57,2180.16,10923.72,-44.98,-1396.68,Europe,21.48,48.66,344.24,99.77,-24.72,-3585.41,6,401.34,-899.1,-37198.68,123.47,350.32,23.4,-1094.56,-243.75,1175.2
-227.3,79.23,17.37,42.21,High,-9.86,18809.52,102.02,0.1,-664.62,-59.04,4,-22.74,-4020.75,2024.22,-188.78,-15727.44,-6919.08,-52.56,-1157.03,UK,20.76,41.68,-306.37,113.39,-29.4,-2639.58,6,-2839.53,-1626.86,-27421.38,170.45,746.82,38.38,-2468.02,-431.28,-1357.13
-161.62,48.54,11.22,55.51,Medium,-10.12,15929.56,148.22,0.28,-343.35,-74.01,4,-19.83,-3660.33,2445.94,-199.25,8655.36,-11640.9,-44.94,-1011.89,USA,61.41,57.28,-482.48,84.27,-40.5,-8480.42,8,-3204.3,-1053.95,-29363.55,144.29,186.49,40.04,-1836.62,-166.26,260.34
-267.02,52.11,36.66,25.6,Very low,48.14,15231.18,198.5,0.08,-330.81,-73.11,3,-9.15,-2238.96,2169.22,-262.23,-2478.54,2315.85,-44.86,-996.91,UK,161.79,43.24,-97.29,69.32,-42.4,-2026.41,2,-2287.71,-1046.11,-19382.25,75.72,1029.82,45.96,-2392.2,-154.62,-698.81
-308.74,32.49,23.64,40.58,Medium,-16.14,13603.2,237.94,76.46,-573.99,-57.96,5,-27.72,-2806.29,2438.14,-216.85,2331,7220.28,-46.46,-1130.16,Rest,82.35,43.22,-199.37,70.76,-30.7,-1096.65,0,-1031.55,-948.07,-28552.11,119.56,129.62,43.02,-2663.78,-273.84,2440.2
-209.22,50.28,26.43,47.28,Very low,21.83,1832.58,194.36,47.38,-346.95,-72.12,2,-19.59,-1790.7,2603.88,-226.21,-2510.82,613.35,-51.98,-1369.72,UK,463.23,55.88,-395.54,114.57,-21.12,-4130.19,4,637.44,-1137.93,-22524.45,124.63,758.43,43.62,-2546.22,-197.19,-514.7
-278.4,59.91,12,50.43,Low,23.23,13047.94,-5.7,45.7,-545.73,-76.56,2,-20.01,-1657.74,3066.86,-324.68,-13112.16,-6258.18,-38.96,-809.44,UK,134.91,43.18,-188.88,118.74,-17.46,-4498.14,4,-378.09,-877.11,-32415.45,15.98,526.64,36.46,-1958.2,-139.02,2486.23
-345.06,41.58,9.6,38.39,Medium,38.11,4320.48,217,0.86,-101.07,-68.25,4,-21.87,-188.88,2513.78,-187.04,-3106.08,5278.86,-48.84,-758.71,Rest,-74.61,42.3,-147.41,100.47,-40.08,76.59,10,-580.29,-729.56,-44159.43,136.2,388.86,36.82,-2136.3,-325.44,-92.79
-346.86,61.65,8.19,24.65,Very low,38.74,14300.34,196.84,29.62,-248.07,-65.19,5,-12.3,-2697.51,3026.52,-243.2,3255.75,737.34,-39.52,-1059.76,UK,117.24,48.98,-155.21,88.95,-34.02,-4993.84,14,-766.83,-481.34,-30273.21,154.07,538.72,39.94,-2008.14,-96.39,10.93
-310.82,55.8,4.62,42.35,High,96.36,8956.54,205.22,283.36,-458.52,-73.8,3,-14.16,-1745.22,2319.34,-190.01,-830.28,8433.09,-40.32,-707.1,Europe,99.63,43.28,-779.29,95,-32.16,-713.53,14,-1860.93,-1540.87,-41387.52,121.29,320.89,39.36,-2660.3,-292.5,1050.35
-241.78,44.88,3.36,30.92,High,42.67,8987.68,225.32,12.36,-198.6,-81.69,4,-4.89,-1822.08,1785.02,-259.61,-15055.77,2832.51,-40.14,-1752.16,Europe,56.16,43.08,-370.42,104.07,-31.06,-6166.15,6,-1630.14,-914.27,-37834.92,131.68,316.45,39.56,-1964.46,-370.8,1403.3
-218.52,52.32,14.82,-15.08,Low,32.79,13811.04,94.88,12.56,-284.49,-77.19,4,-7.95,-2790.51,2572.32,-270.07,2738.94,9919.44,-42.08,-1300.06,USA,86.58,33.88,-545.31,115.07,-24.92,-1880.63,8,-1032.15,-540.15,-35313.72,116.2,953.67,34.64,-2631.2,-277.2,289.67
-271.92,59.64,37.59,-13.01,High,26.79,13580.66,211.1,8.38,-378.69,-78.03,2,-22.89,-1789.59,2381.7,-237.45,-11802.84,-5337.6,-44.54,-1346.11,Rest,0.27,46.1,-585.23,95.64,-32.84,-4156.47,4,-1393.53,-1035.71,-21014.19,195.1,1042.58,37.98,-1213.98,-254.79,3589.34
-130.5,50.34,9.24,-26.32,Very low,67.92,9813.02,132.5,170.64,-368.43,-81.33,5,-11.13,-522,2096.44,-236.81,-5123.19,17842.89,-49.3,-872.98,Rest,112.05,45.44,4.33,167.47,-16.82,3106.35,8,680.49,-1434.28,-36299.28,42.45,576.99,28.36,-1817.58,-242.31,200.4
-236.3,42.24,6.39,13.8,Very low,29.62,1602.74,191.54,4.64,-364.92,-74.43,6,-30,-2892.87,2736.5,-189.88,-84.72,7264.8,-60.58,-911.09,Rest,106.68,27.56,-275.31,142.5,-37.2,-4968.67,10,-1820.1,-755.36,-30673.53,131.78,267.69,52.12,-2464.92,-162.12,-161.81
-168,46.62,7.77,65.34,Very high,54.68,6233.2,239.28,4.8,-418.95,-88.59,3,-21.24,-2583.06,2241.76,-233.73,-493.92,-3698.67,-53.38,-1179.95,UK,105.87,50.06,-893.53,159.93,-27.98,-7214.03,10,-63.18,-856.47,-44448.27,164.11,255.26,31.98,-2410.34,-320.1,-621.24
-299.26,50.49,14.7,-37.04,Very low,100.45,2095.76,337.62,1.1,-358.74,-66.24,0,-30.63,-948.33,2358.62,-246.98,-4658.34,-2158.53,-38.9,-1224.23,Europe,460.2,56.04,-289.43,175.12,-29.6,-6142.46,4,-1468.17,-698.18,-40862.46,88.76,250.21,50.5,-3431.18,-219.81,232.66
-307.82,49.77,20.28,-34.93,High,-32.46,13109.6,75.8,0.02,-406.53,-82.35,2,-2.49,-1814.88,2201.64,-211.43,17388.84,12351.12,-37.86,-1488.86,Europe,208.8,40.9,121.04,114.89,-19.96,-2523.48,4,-2887.17,-1270.09,-31830.6,70.03,533.46,40.14,-976.78,-199.8,2558.07
-315.42,46.77,6.99,-1.41,Medium,44.22,10761.66,284.64,44.68,-424.23,-72.06,4,-43.2,-2265.75,2091.58,-256.91,-3214.8,19570.95,-49.62,-879.98,UK,177.66,38.7,407.45,144.3,-35.44,-3881.22,4,-1801.74,-1173.25,-17596.8,147.43,560.46,45.06,-2019.78,-266.7,1383.24
-284.54,46.56,23.13,-16.67,High,54.35,18692.24,204.76,2.46,-356.34,-78.39,5,-23.25,-2026.98,308.22,-264.32,-9265.53,-16329.24,-41.82,-1431.32,UK,135.87,48.04,-252.48,170.2,-19.86,-1941.82,6,-1658.73,-653.45,-15500.49,135.47,38.1,43.1,-1721.2,-193.95,1548.4
-199.3,37.02,2.31,-23.75,High,129.6,24728.86,195.36,54.3,-306.48,-76.68,9,-16.86,-2619.63,1690.8,-227.18,-4263.72,-15020.76,-36.36,-1385.51,Rest,260.94,47.42,31.21,136.5,-20.16,-2079.6,8,477.36,-1052.75,-35221.08,258.28,-20.92,46.72,-687.98,-316.53,3760.44
-387.42,54.06,8.16,-25.64,Very high,50.89,12023.14,258.28,0.98,-351.63,-78.63,0,-30.03,-1716.57,2755.96,-183.38,115.89,11311.38,-37.8,-1615.39,UK,62.61,47.42,-350.11,117.1,-24.94,-3696.86,12,-2142.27,-845.19,-35514.54,25.28,478.82,19.7,-2221.98,-348.45,2297.39
-86,55.89,1.08,36.88,Very low,-45.26,21721.3,109.52,1985.26,-297.6,-59.88,4,-18.54,-2330.7,2531.64,-248.03,19755.51,10056.54,-44.96,-1287.66,UK,-23.34,36.78,-228.99,113.14,-25.08,-3451.51,6,-1068.6,-1001.15,-49988.31,126.74,-683.66,38.92,-1850.82,-208.53,2575.54
-176.52,27.48,10.89,-2.08,Very high,3.68,9642.56,239.06,20.08,-323.91,-44.28,4,-11.58,-2905.32,2210.96,-206.58,12060.27,-4865.52,-41.8,-1117.8,UK,31.74,46.92,78.29,140.61,-23.66,754.77,10,-1732.98,-1672.67,-27272.28,123.04,240.27,40.18,-1354.62,-204.09,2839.52
-284.82,30.99,17.94,-14.51,Medium,19.9,7463.1,188.68,0.06,-379.26,-84.12,5,-32.25,-3756.39,2330.18,-222.61,16513.65,18763.2,-39.14,-1399.66,UK,133.44,40.76,-485.74,65.76,12.84,-2470.2,14,-1462.29,-1304.95,-45410.22,139.39,886.88,38.62,-937.76,-257.34,1540.15
-303.88,41.52,7.47,4.41,High,6.14,16732.06,210.28,0.18,-393.75,-66.9,3,-22.86,-916.71,1201.7,-248.34,-2209.86,7194.18,-35.68,-1167.67,UK,8.13,58.02,-142.54,107.91,-9.4,51.08,4,444,-1121.44,-35614.56,83.13,53.66,73.42,-1122.94,-177.12,2864.37
-203.92,19.92,8.31,5.7,Medium,31.86,13087.74,87.66,1.9,-623.76,-84.75,0,-3.18,-1871.76,1830.1,-239.03,-10432.89,2734.44,-36.26,-1490.1,Rest,51.9,45.22,-377.52,85.64,15.82,-3301.73,14,-700.71,-1107.22,-25667.58,139.32,338.46,19.64,-2825.42,-338.46,280.03
-185.46,52.86,15.21,0.59,Low,22.74,11189.34,216.4,152.62,-287.79,-79.95,6,-18.12,-3141.6,3272.72,-290.48,1960.5,-11510.13,-39.02,-1710.28,Europe,109.5,48.54,-564.82,95.35,-20.38,-3139.47,4,-1041.12,-1097.83,-38164.05,165.38,654.62,37.88,-1972.6,-326.43,1848.92
